INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (25, 17, '2021-03-06 15:40:35', '2021-03-09 00:32:18', 2, 147, 0, 4500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (31, 131, '2020-02-05 18:16:05', '2020-02-10 22:01:51', 2, 1914, 0, 2400, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (14, 46, '2020-05-19 14:30:23', '2020-05-21 21:21:13', 2, 549, 1, 1650, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (8, 65, '2020-07-10 18:34:44', '2020-07-15 20:31:12', 2, 864, 0, 6000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (20, 108, '2020-07-11 06:56:14', '2020-07-12 18:28:44', 2, 684, 1, 2452, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (24, 186, '2020-08-21 03:47:05', '2020-08-23 02:28:48', 2, 980, 0, 4040, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (10, 61, '2020-03-11 23:48:58', '2020-03-22 22:46:03', 2, 814, 0, 27500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (26, 246, '2020-04-25 19:47:35', '2020-04-27 18:31:38', 2, 352, 0, 2600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (19, 156, '2020-07-01 07:00:52', '2020-07-02 06:55:36', 2, 157, 0, 2235, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (14, 128, '2021-01-21 14:51:17', '2021-01-23 08:35:26', 2, 548, 0, 1300, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (4, 195, '2020-05-18 15:47:01', '2020-05-20 07:31:31', 2, 952, 1, 1604, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (26, 222, '2020-07-25 11:45:57', '2020-07-26 17:16:00', 2, 672, 1, 2416, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (11, 19, '2020-05-27 03:53:33', '2020-05-28 07:47:02', 2, 1236, 1, 836, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (13, 166, '2020-07-24 03:35:08', '2020-07-25 08:14:41', 2, 222, 0, 2600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (4, 82, '2021-02-27 10:08:27', '2021-03-07 08:59:29', 2, 2344, 1, 4400, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (2, 44, '2020-12-21 09:41:23', '2020-12-23 04:23:04', 2, 564, 0, 1300, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (4, 216, '2021-05-11 12:15:49', '2021-05-21 18:08:40', 2, 3773, 0, 7150, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (26, 208, '2021-06-10 00:46:01', '2021-06-16 19:39:16', 1, 2387, 1, 8561, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (15, 78, '2020-10-14 21:14:16', '2020-10-25 20:14:01', 2, 2365, 1, 25575, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (33, 240, '2020-04-27 19:53:47', '2020-05-09 00:46:07', 2, 2640, 1, 31200, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (6, 236, '2020-05-14 22:32:36', '2020-05-24 22:03:52', 2, 2810, 0, 8500, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (10, 110, '2020-04-08 04:17:55', '2020-04-17 05:17:40', 2, 2430, 0, 29650, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (34, 210, '2021-02-07 18:09:51', '2021-02-08 21:41:33', 2, 414, 0, 1700, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (31, 168, '2021-04-26 23:23:22', '2021-04-29 12:04:56', 2, 210, 0, 1200, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (29, 190, '2020-06-29 09:35:03', '2020-06-30 22:25:27', 2, 886, 0, 3758, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (14, 193, '2020-04-05 03:13:37', '2020-04-06 04:49:37', 2, 130, 0, 1300, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (18, 218, '2020-10-17 05:27:15', '2020-10-22 10:11:14', 2, 918, 0, 2400, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (5, 219, '2021-01-19 12:23:32', '2021-01-29 17:23:53', 2, 770, 1, 6050, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (15, 136, '2020-10-08 06:49:11', '2020-10-12 23:39:20', 2, 150, 1, 10000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (13, 92, '2020-06-21 23:05:46', '2020-06-24 01:52:31', 2, 1011, 0, 4683, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (13, 38, '2021-01-15 06:08:53', '2021-01-17 05:06:34', 2, 734, 1, 3102, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (22, 226, '2020-06-23 00:46:26', '2020-06-25 16:36:23', 2, 492, 0, 3900, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (21, 227, '2021-01-10 20:47:58', '2021-01-13 20:20:23', 2, 843, 1, 405, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (2, 39, '2020-01-01 02:37:42', '2020-01-02 13:37:02', 2, 570, 0, 1300, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (25, 99, '2020-03-04 08:51:45', '2020-03-18 01:39:25', 2, 3570, 0, 21000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (8, 158, '2020-01-17 22:00:51', '2020-01-18 21:56:00', 2, 57, 1, 950, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (10, 55, '2021-03-12 11:32:22', '2021-03-14 21:21:37', 2, 402, 0, 7500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (12, 218, '2020-05-03 11:45:01', '2020-05-13 01:23:22', 2, 6160, 0, 13820, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (4, 164, '2020-10-16 19:49:20', '2020-10-17 19:35:35', 2, 268, 0, 650, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (26, 56, '2021-04-27 02:14:21', '2021-04-28 14:02:51', 2, 96, 1, 2200, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (12, 152, '2020-08-08 01:07:40', '2020-08-18 23:58:19', 2, 2222, 1, 8250, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (31, 19, '2020-02-03 12:40:01', '2020-02-15 11:16:39', 2, 3936, 0, 4800, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (24, 151, '2020-03-20 16:38:19', '2020-04-01 01:09:54', 2, 1536, 0, 15600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (31, 217, '2020-12-07 06:09:25', '2020-12-14 11:54:21', 2, 5288, 0, 8176, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (26, 106, '2020-05-06 14:22:30', '2020-05-07 16:58:34', 2, 272, 1, 2200, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (17, 38, '2020-05-08 10:55:54', '2020-05-16 04:49:50', 2, 3640, 0, 6880, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (13, 200, '2020-02-17 08:20:53', '2020-02-24 08:13:38', 2, 1477, 0, 9100, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (14, 188, '2020-08-05 07:02:47', '2020-08-17 20:33:52', 2, 2574, 0, 8450, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (1, 118, '2020-03-10 21:43:16', '2020-03-13 05:39:47', 2, 828, 1, 1650, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (27, 68, '2020-06-07 13:20:48', '2020-06-10 07:04:42', 2, 210, 0, 2550, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (33, 227, '2020-06-05 02:29:01', '2020-06-14 20:07:45', 2, 890, 1, 22500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (7, 111, '2020-11-24 14:06:31', '2020-11-26 18:55:13', 2, 915, 0, 1950, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (31, 72, '2020-08-22 04:27:29', '2020-08-24 01:18:13', 2, 308, 1, 700, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (29, 143, '2020-01-15 01:23:07', '2020-01-17 22:57:16', 2, 1221, 0, 5313, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (31, 3, '2020-06-20 09:51:52', '2020-06-26 19:45:21', 2, 245, 1, 2450, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (31, 199, '2020-10-27 06:15:20', '2020-11-02 06:50:01', 2, 245, 0, 2800, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (28, 119, '2021-05-27 21:23:42', '2021-05-29 13:57:01', 2, 82, 1, 3600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (2, 201, '2020-06-27 21:18:49', '2020-06-30 14:58:29', 2, 447, 1, 1650, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (15, 147, '2021-02-04 12:13:29', '2021-02-06 15:57:13', 2, 246, 1, 6000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (3, 202, '2020-11-22 19:33:08', '2020-11-24 06:08:19', 2, 328, 1, 1500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (24, 125, '2020-05-28 03:55:42', '2020-06-01 01:51:10', 2, 648, 1, 4800, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (18, 53, '2021-03-21 18:29:35', '2021-03-28 18:17:54', 2, 1575, 1, 2450, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (30, 84, '2020-04-22 08:41:55', '2020-05-02 22:20:19', 2, 3861, 1, 6072, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (10, 28, '2021-05-15 00:18:03', '2021-05-16 19:52:10', 2, 200, 0, 5000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (2, 41, '2020-07-22 06:46:13', '2020-07-25 15:42:48', 2, 1384, 0, 2600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (18, 195, '2021-01-20 23:38:19', '2021-01-23 11:32:38', 2, 210, 1, 1050, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (26, 118, '2021-04-11 13:03:12', '2021-04-25 12:54:01', 2, 5012, 0, 20636, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (14, 228, '2021-02-12 07:57:24', '2021-02-14 07:36:52', 2, 982, 1, 1664, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (22, 184, '2020-04-29 21:35:48', '2020-05-02 05:23:22', 2, 276, 0, 3900, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (22, 221, '2020-05-26 11:56:38', '2020-05-30 06:48:49', 2, 1852, 1, 7356, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (28, 62, '2021-02-27 22:03:22', '2021-03-02 06:03:35', 2, 372, 1, 5400, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (23, 167, '2021-05-20 15:58:32', '2021-05-21 23:47:04', 2, 940, 0, 640, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (12, 141, '2021-05-02 00:25:11', '2021-05-04 18:08:44', 2, 684, 0, 2550, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (21, 7, '2020-09-30 15:47:51', '2020-10-11 15:24:16', 2, 3872, 0, 1672, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (33, 142, '2021-02-16 06:01:54', '2021-02-18 04:46:42', 2, 274, 1, 4500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (29, 153, '2020-07-14 08:30:02', '2020-07-16 17:30:58', 2, 177, 1, 3600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (18, 10, '2020-08-01 11:27:27', '2020-08-02 14:05:20', 2, 70, 0, 800, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (20, 19, '2021-04-30 14:40:35', '2021-05-03 12:27:33', 2, 231, 0, 3900, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (6, 249, '2021-04-11 20:56:05', '2021-04-14 08:42:59', 2, 855, 0, 2550, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (12, 247, '2021-01-12 10:14:57', '2021-01-14 18:55:26', 2, 858, 1, 2250, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (34, 150, '2021-01-25 20:28:52', '2021-01-27 10:11:23', 2, 588, 0, 1700, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (30, 87, '2020-01-24 15:15:01', '2020-01-26 12:57:50', 2, 114, 1, 1100, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (33, 135, '2020-03-19 17:52:25', '2020-03-22 01:35:00', 2, 492, 0, 7710, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (19, 219, '2021-05-09 12:25:42', '2021-05-19 12:25:15', 2, 2750, 1, 26250, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (30, 204, '2021-03-11 10:49:26', '2021-03-20 10:50:18', 2, 4770, 1, 8040, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (21, 115, '2020-04-06 20:44:50', '2020-04-20 15:28:11', 2, 4074, 1, 1890, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (11, 9, '2020-12-08 04:40:32', '2020-12-10 17:29:17', 2, 177, 1, 450, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (28, 66, '2020-01-17 10:10:27', '2020-01-18 15:54:58', 2, 86, 0, 4000, 'money');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (7, 169, '2021-01-25 02:30:20', '2021-01-26 14:24:46', 2, 74, 0, 1300, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (10, 46, '2020-12-31 22:35:33', '2021-01-01 22:06:17', 2, 36, 0, 2500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (17, 80, '2020-06-21 09:13:12', '2020-06-22 23:51:00', 2, 364, 0, 1300, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (35, 250, '2021-02-16 02:07:02', '2021-02-27 03:47:02', 2, 2004, 1, 21600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (16, 211, '2020-02-19 05:20:15', '2020-02-21 13:15:38', 2, 1239, 0, 2928, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (14, 184, '2021-01-14 15:23:31', '2021-01-16 02:00:09', 2, 74, 1, 1100, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (6, 69, '2021-06-05 02:44:45', '2021-06-06 02:41:54', 2, 201, 1, 750, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (22, 214, '2020-06-03 05:39:20', '2020-06-11 19:31:21', 2, 1044, 1, 10800, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (25, 224, '2020-06-21 12:17:56', '2020-06-23 20:48:01', 2, 90, 0, 4500, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (8, 204, '2021-05-10 21:54:56', '2021-05-13 08:46:28', 2, 717, 0, 3000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (20, 111, '2020-09-04 16:40:19', '2020-09-06 15:27:11', 2, 1182, 0, 4346, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (33, 32, '2020-02-03 21:23:24', '2020-02-11 07:01:35', 2, 480, 0, 20000, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (35, 36, '2020-09-14 05:40:42', '2020-09-15 21:24:27', 2, 130, 1, 3600, 'card');
INSERT INTO `car_rent_db`.`rent` (`id_car`, `id_user`, `rent_start`, `rent_end`, `id_rent_status`, `distance`, `deposit`, `total_price`, `payment_type`) VALUES (13, 49, '2020-11-13 05:47:05', '2020-11-14 05:45:31', 2, 129, 0, 1300, 'card');
